item_id,order_id,item_name,quantity,price
ITEM28507,ORD55794,Pasta,4,9.81
ITEM28508,ORD49851,Sushi,4,10.37
ITEM28509,ORD43401,Tacos,5,8.61
ITEM28510,ORD13310,Salad,5,11.21
ITEM28511,ORD18270,Sushi,3,6.03
ITEM28512,ORD33289,Pizza,1,11.37
ITEM28513,ORD54152,Tacos,4,13.39
ITEM28514,ORD15651,Pasta,3,5.51
ITEM28515,ORD13111,Biryani,2,6.82
ITEM28516,ORD11788,Burger,2,5.66
ITEM28517,ORD14594,Biryani,3,7.48
ITEM28518,ORD46211,Burger,2,14.59
ITEM28519,ORD27321,Pizza,3,5.97
ITEM28520,ORD39826,Pizza,1,9.09
ITEM28521,ORD54239,Pizza,5,5.59
ITEM28522,ORD47149,Tacos,2,6.67
ITEM28523,ORD27185,Biryani,2,4.01
ITEM28524,ORD26070,Sushi,4,13.71
ITEM28525,ORD37976,Salad,3,5.57
ITEM28526,ORD54073,Tacos,4,7.69
ITEM28527,ORD19965,Sushi,5,7.2
ITEM28528,ORD12982,Pasta,4,3.53
ITEM28529,ORD35625,Biryani,4,9.35
ITEM28530,ORD53483,Tacos,1,9.09
ITEM28531,ORD37304,Sushi,3,2.93
ITEM28532,ORD12813,Pizza,3,11.82
ITEM28533,ORD16507,Tacos,4,13.56
ITEM28534,ORD19919,Sushi,2,2.98
ITEM28535,ORD16429,Salad,5,3.18
ITEM28536,ORD52728,Tacos,1,5.91
ITEM28537,ORD36496,Pizza,1,10.41
ITEM28538,ORD12541,Salad,4,8.03
ITEM28539,ORD31763,Pasta,2,14.54
ITEM28540,ORD19137,Pasta,2,13.78
ITEM28541,ORD31358,Pizza,4,4.76
ITEM28542,ORD44009,Burger,5,12.83
ITEM28543,ORD44616,Biryani,3,12.19
ITEM28544,ORD31302,Tacos,1,7.69
ITEM28545,ORD30792,Biryani,1,9.23
ITEM28546,ORD19932,Pasta,5,5.72
ITEM28547,ORD27480,Pizza,3,9.81
ITEM28548,ORD48715,Biryani,1,10.63
ITEM28549,ORD16031,Tacos,4,9.14
ITEM28550,ORD59033,Pasta,2,9.86
ITEM28551,ORD15751,Pasta,5,3.96
ITEM28552,ORD50487,Burger,5,11.51
ITEM28553,ORD32744,Pizza,3,14.36
ITEM28554,ORD15986,Sushi,1,4.63
ITEM28555,ORD35464,Pizza,4,3.93
ITEM28556,ORD53364,Sushi,5,4.62
ITEM28557,ORD31586,Pizza,2,3.08
ITEM28558,ORD29238,Biryani,2,3.29
ITEM28559,ORD21661,Pasta,4,6.32
ITEM28560,ORD54907,Tacos,2,12.71
ITEM28561,ORD24486,Biryani,4,11.74
ITEM28562,ORD34484,Tacos,5,4.0
ITEM28563,ORD11680,Biryani,5,12.49
ITEM28564,ORD28824,Biryani,2,4.93
ITEM28565,ORD21312,Sushi,5,6.36
ITEM28566,ORD19721,Biryani,3,12.35
ITEM28567,ORD15388,Pizza,3,11.04
ITEM28568,ORD32662,Tacos,5,7.8
ITEM28569,ORD34906,Burger,3,14.36
ITEM28570,ORD58069,Pasta,1,10.59
ITEM28571,ORD38981,Pasta,2,5.6
ITEM28572,ORD29158,Biryani,1,11.26
ITEM28573,ORD13289,Tacos,5,12.5
ITEM28574,ORD30149,Salad,4,10.72
ITEM28575,ORD17450,Tacos,3,2.52
ITEM28576,ORD56112,Pasta,3,9.57
ITEM28577,ORD53309,Pizza,4,14.05
ITEM28578,ORD24446,Salad,3,8.97
ITEM28579,ORD41832,Pizza,1,13.53
ITEM28580,ORD42036,Salad,1,10.11
ITEM28581,ORD10272,Pasta,4,13.11
ITEM28582,ORD48261,Salad,3,7.24
ITEM28583,ORD54843,Tacos,1,10.89
ITEM28584,ORD57861,Tacos,3,8.99
ITEM28585,ORD37529,Pasta,2,7.31
ITEM28586,ORD58525,Biryani,1,13.4
ITEM28587,ORD35536,Salad,2,4.38
ITEM28588,ORD38149,Burger,1,13.46
ITEM28589,ORD46966,Sushi,2,2.73
ITEM28590,ORD52677,Sushi,2,8.89
ITEM28591,ORD30053,Pizza,2,5.73
ITEM28592,ORD18890,Pasta,5,4.77
ITEM28593,ORD14424,Sushi,3,9.7
ITEM28594,ORD16735,Pizza,4,4.19
ITEM28595,ORD50647,Sushi,2,5.28
ITEM28596,ORD55285,Pizza,5,5.65
ITEM28597,ORD14686,Pasta,3,3.53
ITEM28598,ORD47174,Biryani,3,14.5
ITEM28599,ORD12695,Pasta,2,13.73
ITEM28600,ORD46321,Salad,4,11.1
ITEM28601,ORD31173,Sushi,5,10.53
ITEM28602,ORD52536,Sushi,5,13.83
ITEM28603,ORD38792,Salad,5,13.18
ITEM28604,ORD50865,Biryani,2,3.67
ITEM28605,ORD22202,Biryani,5,7.78
ITEM28606,ORD41003,Biryani,2,2.95
ITEM28607,ORD33289,Tacos,1,8.5
ITEM28608,ORD23333,Pasta,4,9.14
ITEM28609,ORD32072,Biryani,1,12.21
ITEM28610,ORD10941,Biryani,2,7.59
ITEM28611,ORD40832,Sushi,5,4.89
ITEM28612,ORD42406,Salad,3,10.77
ITEM28613,ORD21921,Biryani,4,3.02
ITEM28614,ORD53199,Sushi,1,14.4
ITEM28615,ORD57409,Salad,2,10.7
ITEM28616,ORD15773,Biryani,2,10.38
ITEM28617,ORD21285,Pasta,3,8.63
ITEM28618,ORD12704,Tacos,2,8.23
ITEM28619,ORD20404,Pasta,3,8.74
ITEM28620,ORD57981,Tacos,5,13.77
ITEM28621,ORD19405,Biryani,4,3.42
ITEM28622,ORD10440,Salad,5,12.56
ITEM28623,ORD46979,Pizza,1,8.4
ITEM28624,ORD57401,Salad,1,11.47
ITEM28625,ORD18823,Tacos,2,4.56
ITEM28626,ORD16872,Sushi,2,14.03
ITEM28627,ORD36321,Biryani,5,6.6
ITEM28628,ORD36506,Tacos,1,3.2
ITEM28629,ORD24604,Biryani,4,14.79
ITEM28630,ORD55340,Biryani,4,10.48
ITEM28631,ORD17243,Sushi,1,13.88
ITEM28632,ORD28543,Biryani,3,12.34
ITEM28633,ORD22919,Tacos,1,8.46
ITEM28634,ORD27784,Tacos,5,11.59
ITEM28635,ORD44851,Sushi,3,8.68
ITEM28636,ORD28557,Biryani,4,10.54
ITEM28637,ORD59937,Salad,4,3.42
ITEM28638,ORD44904,Pasta,2,7.43
ITEM28639,ORD13679,Sushi,3,6.53
ITEM28640,ORD30775,Burger,1,13.34
ITEM28641,ORD11151,Biryani,4,12.87
ITEM28642,ORD59171,Salad,2,14.42
ITEM28643,ORD45495,Biryani,2,11.79
ITEM28644,ORD21003,Sushi,2,9.81
ITEM28645,ORD53911,Biryani,5,14.7
ITEM28646,ORD11552,Burger,1,11.39
ITEM28647,ORD57841,Biryani,5,9.72
ITEM28648,ORD37094,Tacos,4,3.9
ITEM28649,ORD15748,Salad,5,14.14
ITEM28650,ORD14403,Salad,2,10.21
ITEM28651,ORD18878,Sushi,1,6.0
ITEM28652,ORD17876,Pasta,4,7.86
ITEM28653,ORD45413,Burger,2,10.12
ITEM28654,ORD10233,Tacos,5,8.58
ITEM28655,ORD45177,Burger,1,2.67
ITEM28656,ORD30512,Biryani,3,8.46
ITEM28657,ORD54146,Biryani,3,7.06
ITEM28658,ORD14834,Pasta,4,6.38
ITEM28659,ORD59677,Sushi,5,6.91
ITEM28660,ORD38788,Salad,4,8.93
ITEM28661,ORD27571,Pasta,2,10.4
ITEM28662,ORD24332,Salad,4,4.54
ITEM28663,ORD53695,Biryani,5,4.45
ITEM28664,ORD32714,Sushi,1,3.74
ITEM28665,ORD37421,Pasta,2,13.45
ITEM28666,ORD27892,Burger,4,6.17
ITEM28667,ORD38440,Biryani,5,6.95
ITEM28668,ORD20393,Burger,5,6.11
ITEM28669,ORD18864,Burger,5,4.23
ITEM28670,ORD30780,Pizza,1,6.3
ITEM28671,ORD22704,Sushi,5,12.27
ITEM28672,ORD44793,Biryani,5,9.29
ITEM28673,ORD36694,Sushi,1,10.56
ITEM28674,ORD51843,Salad,4,11.93
ITEM28675,ORD35004,Biryani,5,13.7
ITEM28676,ORD31382,Salad,1,14.07
ITEM28677,ORD18717,Pasta,3,5.73
ITEM28678,ORD45912,Tacos,5,4.01
ITEM28679,ORD13219,Biryani,3,12.96
ITEM28680,ORD56899,Pasta,1,10.03
ITEM28681,ORD50776,Salad,5,6.91
ITEM28682,ORD31619,Salad,1,14.79
ITEM28683,ORD27532,Sushi,3,10.1
ITEM28684,ORD20216,Salad,2,11.68
ITEM28685,ORD43041,Salad,5,11.13
ITEM28686,ORD26572,Tacos,5,13.91
ITEM28687,ORD45040,Sushi,2,6.9
ITEM28688,ORD13142,Biryani,5,7.85
ITEM28689,ORD32461,Biryani,2,9.89
ITEM28690,ORD31945,Pizza,2,5.02
ITEM28691,ORD34868,Sushi,1,12.52
ITEM28692,ORD37780,Pizza,1,6.99
ITEM28693,ORD41182,Biryani,3,11.12
ITEM28694,ORD12412,Pasta,2,3.03
ITEM28695,ORD15839,Tacos,2,2.84
ITEM28696,ORD15740,Burger,4,11.05
ITEM28697,ORD13852,Pizza,1,12.79
ITEM28698,ORD25532,Tacos,3,13.21
ITEM28699,ORD14960,Biryani,5,4.96
ITEM28700,ORD47753,Pizza,5,6.06
ITEM28701,ORD57927,Salad,5,12.68
ITEM28702,ORD42606,Biryani,3,14.2
ITEM28703,ORD53847,Burger,2,13.02
ITEM28704,ORD50916,Sushi,3,8.11
ITEM28705,ORD10256,Pizza,2,8.69
ITEM28706,ORD10942,Salad,2,10.51
ITEM28707,ORD54177,Burger,2,13.04
ITEM28708,ORD21382,Pizza,4,6.5
ITEM28709,ORD23359,Burger,3,12.51
ITEM28710,ORD45082,Biryani,4,8.74
ITEM28711,ORD15216,Tacos,1,6.63
ITEM28712,ORD59745,Tacos,5,8.28
ITEM28713,ORD46868,Pasta,1,8.33
ITEM28714,ORD22265,Pasta,5,6.81
ITEM28715,ORD43543,Biryani,3,3.7
ITEM28716,ORD48125,Pasta,2,10.7
ITEM28717,ORD57215,Burger,2,8.85
ITEM28718,ORD16163,Tacos,3,10.5
ITEM28719,ORD51703,Salad,5,8.38
ITEM28720,ORD58258,Pasta,3,12.81
ITEM28721,ORD31676,Tacos,1,8.86
ITEM28722,ORD14903,Tacos,5,13.41
ITEM28723,ORD30012,Biryani,2,9.42
ITEM28724,ORD20310,Biryani,5,14.86
ITEM28725,ORD45696,Sushi,1,10.08
ITEM28726,ORD28901,Biryani,2,9.75
ITEM28727,ORD23274,Biryani,4,5.74
ITEM28728,ORD40227,Salad,2,12.44
ITEM28729,ORD40526,Pizza,4,7.33
ITEM28730,ORD16547,Salad,2,3.36
ITEM28731,ORD37703,Tacos,5,10.61
ITEM28732,ORD23642,Biryani,2,7.03
ITEM28733,ORD15117,Salad,3,13.33
ITEM28734,ORD46423,Pasta,5,13.57
ITEM28735,ORD59286,Salad,3,11.7
ITEM28736,ORD28890,Pasta,2,2.65
ITEM28737,ORD41144,Pizza,3,4.01
ITEM28738,ORD44893,Pizza,1,7.83
ITEM28739,ORD11597,Burger,1,5.48
ITEM28740,ORD41509,Tacos,4,8.81
ITEM28741,ORD40823,Pasta,2,9.44
ITEM28742,ORD39842,Burger,5,8.09
ITEM28743,ORD29200,Biryani,4,12.26
ITEM28744,ORD10076,Burger,5,14.54
ITEM28745,ORD44982,Pizza,4,8.76
ITEM28746,ORD30814,Pasta,5,10.93
ITEM28747,ORD30854,Salad,2,4.38
ITEM28748,ORD28483,Burger,3,12.49
ITEM28749,ORD18428,Burger,3,11.81
ITEM28750,ORD54160,Salad,1,12.76
ITEM28751,ORD38916,Pasta,2,12.63
ITEM28752,ORD51793,Tacos,3,12.74
ITEM28753,ORD15367,Biryani,1,13.36
ITEM28754,ORD29315,Burger,1,8.99
ITEM28755,ORD40931,Pizza,2,13.07
ITEM28756,ORD20173,Biryani,2,11.37
ITEM28757,ORD22550,Pasta,4,5.2
ITEM28758,ORD55822,Pasta,4,7.41
ITEM28759,ORD53558,Tacos,4,14.81
ITEM28760,ORD21969,Biryani,2,4.13
ITEM28761,ORD52027,Salad,5,10.76
ITEM28762,ORD42591,Salad,4,14.43
ITEM28763,ORD50724,Tacos,3,11.63
ITEM28764,ORD37162,Tacos,4,10.77
ITEM28765,ORD53441,Pizza,1,13.63
ITEM28766,ORD23095,Salad,4,14.14
ITEM28767,ORD49817,Burger,1,3.11
ITEM28768,ORD22674,Burger,4,7.59
ITEM28769,ORD29474,Pizza,1,7.63
ITEM28770,ORD58244,Burger,3,6.13
ITEM28771,ORD38594,Sushi,3,14.33
ITEM28772,ORD45323,Pizza,3,2.64
ITEM28773,ORD54548,Salad,3,4.6
ITEM28774,ORD49069,Sushi,5,7.36
ITEM28775,ORD40871,Burger,4,7.22
ITEM28776,ORD40032,Burger,4,10.62
ITEM28777,ORD30776,Salad,3,2.81
ITEM28778,ORD14717,Salad,5,9.22
ITEM28779,ORD20962,Pizza,2,10.02
ITEM28780,ORD54794,Pizza,3,10.29
ITEM28781,ORD47876,Salad,5,10.21
ITEM28782,ORD13440,Tacos,1,5.76
ITEM28783,ORD34285,Burger,1,5.67
ITEM28784,ORD16995,Pizza,4,14.85
ITEM28785,ORD38684,Burger,1,3.52
ITEM28786,ORD46878,Biryani,4,10.29
ITEM28787,ORD42453,Salad,2,13.02
ITEM28788,ORD51404,Biryani,3,7.98
ITEM28789,ORD45589,Sushi,2,8.94
ITEM28790,ORD36279,Pizza,5,3.21
ITEM28791,ORD55865,Sushi,5,12.74
ITEM28792,ORD22448,Salad,5,13.51
ITEM28793,ORD50076,Salad,1,8.68
ITEM28794,ORD55483,Biryani,5,10.4
ITEM28795,ORD36541,Salad,5,3.07
ITEM28796,ORD26354,Biryani,4,10.24
ITEM28797,ORD52388,Biryani,5,10.12
ITEM28798,ORD20892,Pizza,4,4.35
ITEM28799,ORD14881,Sushi,1,5.95
ITEM28800,ORD29215,Pasta,4,10.18
ITEM28801,ORD13088,Biryani,3,6.53
ITEM28802,ORD15782,Burger,3,10.41
ITEM28803,ORD20942,Salad,2,12.07
ITEM28804,ORD59581,Biryani,4,4.77
ITEM28805,ORD16927,Pasta,3,9.06
ITEM28806,ORD25335,Pasta,2,4.21
ITEM28807,ORD25878,Sushi,3,3.7
ITEM28808,ORD45022,Tacos,3,10.31
ITEM28809,ORD14153,Pizza,5,9.1
ITEM28810,ORD45884,Sushi,4,14.38
ITEM28811,ORD48385,Tacos,4,14.4
ITEM28812,ORD32366,Salad,4,9.61
ITEM28813,ORD41299,Sushi,4,7.25
ITEM28814,ORD46705,Tacos,2,12.84
ITEM28815,ORD30516,Tacos,4,12.86
ITEM28816,ORD17853,Pizza,4,13.17
ITEM28817,ORD47812,Burger,4,11.01
ITEM28818,ORD22829,Biryani,1,6.84
ITEM28819,ORD33873,Tacos,5,5.48
ITEM28820,ORD49294,Sushi,1,8.13
ITEM28821,ORD31950,Salad,2,4.97
ITEM28822,ORD44713,Burger,4,14.02
ITEM28823,ORD57376,Biryani,5,7.34
ITEM28824,ORD48747,Salad,5,4.39
ITEM28825,ORD46163,Sushi,4,6.29
ITEM28826,ORD16014,Pizza,3,14.85
ITEM28827,ORD55060,Pizza,5,11.05
ITEM28828,ORD30139,Burger,3,6.02
ITEM28829,ORD54772,Sushi,2,11.6
ITEM28830,ORD47988,Burger,2,3.05
ITEM28831,ORD51304,Pasta,5,2.87
ITEM28832,ORD46132,Salad,5,4.62
ITEM28833,ORD44586,Pizza,3,2.86
ITEM28834,ORD25008,Sushi,1,3.06
ITEM28835,ORD23900,Sushi,1,13.28
ITEM28836,ORD29069,Pasta,4,2.76
ITEM28837,ORD53230,Sushi,1,6.7
ITEM28838,ORD11386,Burger,5,7.09
ITEM28839,ORD55012,Tacos,4,6.89
ITEM28840,ORD32748,Sushi,3,7.59
ITEM28841,ORD35669,Sushi,4,13.22
ITEM28842,ORD35571,Pizza,3,6.78
ITEM28843,ORD51463,Pasta,1,4.36
ITEM28844,ORD19506,Sushi,1,5.62
ITEM28845,ORD34803,Pizza,3,10.5
ITEM28846,ORD42694,Tacos,4,11.25
ITEM28847,ORD18118,Biryani,5,5.16
ITEM28848,ORD15025,Pizza,4,13.99
ITEM28849,ORD16847,Pizza,1,10.13
ITEM28850,ORD57063,Pizza,2,12.09
ITEM28851,ORD16009,Biryani,5,7.58
ITEM28852,ORD26456,Tacos,5,10.67
ITEM28853,ORD48132,Pizza,3,14.61
ITEM28854,ORD49822,Pasta,3,12.23
ITEM28855,ORD54550,Burger,2,9.47
ITEM28856,ORD19273,Sushi,5,14.37
ITEM28857,ORD12868,Biryani,4,13.07
ITEM28858,ORD29313,Salad,5,10.08
ITEM28859,ORD32705,Tacos,2,13.37
ITEM28860,ORD26479,Sushi,4,3.36
ITEM28861,ORD43509,Salad,5,4.05
ITEM28862,ORD11068,Tacos,1,14.89
ITEM28863,ORD17815,Pizza,1,3.16
ITEM28864,ORD51119,Pasta,3,14.82
ITEM28865,ORD25631,Salad,1,9.72
ITEM28866,ORD57711,Sushi,5,13.92
ITEM28867,ORD22430,Salad,3,3.83
ITEM28868,ORD18632,Sushi,3,9.73
ITEM28869,ORD42337,Biryani,4,7.85
ITEM28870,ORD46862,Salad,3,5.66
ITEM28871,ORD36002,Pasta,1,3.9
ITEM28872,ORD54335,Biryani,3,6.72
ITEM28873,ORD34509,Pasta,2,14.48
ITEM28874,ORD21850,Burger,1,8.52
ITEM28875,ORD19413,Biryani,3,7.45
ITEM28876,ORD31271,Pizza,4,8.09
ITEM28877,ORD13246,Tacos,2,10.09
ITEM28878,ORD57808,Burger,2,11.66
ITEM28879,ORD51443,Pizza,1,12.63
ITEM28880,ORD39994,Biryani,5,9.2
ITEM28881,ORD30637,Pizza,2,14.89
ITEM28882,ORD28601,Salad,5,12.13
ITEM28883,ORD49825,Tacos,3,2.59
ITEM28884,ORD49099,Sushi,3,2.9
ITEM28885,ORD51521,Pasta,1,3.61
ITEM28886,ORD40450,Sushi,3,6.7
ITEM28887,ORD41750,Pizza,1,10.78
ITEM28888,ORD40543,Burger,3,10.92
ITEM28889,ORD49947,Pasta,2,12.1
ITEM28890,ORD17509,Biryani,5,4.55
ITEM28891,ORD15745,Pizza,4,9.47
ITEM28892,ORD32220,Pasta,2,9.57
ITEM28893,ORD10702,Pasta,3,7.11
ITEM28894,ORD10023,Burger,5,4.71
ITEM28895,ORD18064,Burger,4,14.03
ITEM28896,ORD26823,Salad,4,4.63
ITEM28897,ORD19569,Burger,2,10.45
ITEM28898,ORD36528,Burger,2,12.87
ITEM28899,ORD33017,Burger,3,14.8
ITEM28900,ORD41097,Tacos,2,6.64
ITEM28901,ORD59224,Sushi,4,4.46
ITEM28902,ORD59296,Pizza,3,9.17
ITEM28903,ORD15445,Tacos,5,2.62
ITEM28904,ORD51007,Pasta,1,11.61
ITEM28905,ORD36722,Burger,2,7.23
ITEM28906,ORD15850,Sushi,1,13.15
ITEM28907,ORD29122,Biryani,5,9.09
ITEM28908,ORD39419,Sushi,2,14.6
ITEM28909,ORD52819,Pasta,2,8.29
ITEM28910,ORD17025,Salad,5,14.15
ITEM28911,ORD53471,Salad,4,4.03
ITEM28912,ORD47984,Pasta,1,4.21
ITEM28913,ORD58878,Tacos,1,8.83
ITEM28914,ORD30329,Salad,3,10.44
ITEM28915,ORD59634,Burger,4,7.26
ITEM28916,ORD56913,Pasta,1,14.78
ITEM28917,ORD16337,Pasta,4,10.12
ITEM28918,ORD52807,Pizza,4,10.31
ITEM28919,ORD51128,Pizza,4,2.99
ITEM28920,ORD28989,Burger,1,8.38
ITEM28921,ORD58527,Pasta,1,13.57
ITEM28922,ORD11463,Salad,1,8.05
ITEM28923,ORD45157,Pizza,1,3.48
ITEM28924,ORD55327,Salad,5,4.94
ITEM28925,ORD53517,Pizza,2,11.8
ITEM28926,ORD21468,Pizza,3,13.02
ITEM28927,ORD45659,Burger,2,11.98
ITEM28928,ORD36777,Tacos,3,4.87
ITEM28929,ORD17224,Sushi,3,3.33
ITEM28930,ORD49547,Biryani,1,10.31
ITEM28931,ORD45110,Burger,5,8.58
ITEM28932,ORD46885,Pizza,4,8.58
ITEM28933,ORD33740,Burger,3,3.29
ITEM28934,ORD44499,Pizza,1,9.39
ITEM28935,ORD13709,Salad,2,13.0
ITEM28936,ORD55846,Salad,3,8.14
ITEM28937,ORD44499,Pizza,5,11.02
ITEM28938,ORD10470,Burger,2,4.8
ITEM28939,ORD25151,Burger,1,6.11
ITEM28940,ORD12348,Pizza,4,2.86
ITEM28941,ORD33424,Sushi,2,6.76
ITEM28942,ORD59977,Burger,2,3.3
ITEM28943,ORD40581,Salad,5,8.7
ITEM28944,ORD15731,Biryani,3,13.43
ITEM28945,ORD13137,Biryani,2,2.94
ITEM28946,ORD48177,Tacos,4,10.94
ITEM28947,ORD30379,Pasta,5,9.23
ITEM28948,ORD49089,Pizza,1,4.75
ITEM28949,ORD22330,Biryani,5,12.96
ITEM28950,ORD52589,Pizza,1,14.15
ITEM28951,ORD45544,Burger,1,13.32
ITEM28952,ORD35771,Biryani,2,4.59
ITEM28953,ORD33366,Pizza,5,12.11
ITEM28954,ORD39215,Pasta,4,12.56
ITEM28955,ORD13352,Sushi,5,5.52
ITEM28956,ORD31109,Salad,4,8.89
ITEM28957,ORD37319,Salad,3,11.21
ITEM28958,ORD47159,Sushi,4,7.52
ITEM28959,ORD56578,Sushi,4,11.87
ITEM28960,ORD37925,Biryani,2,6.7
ITEM28961,ORD16688,Tacos,2,3.44
ITEM28962,ORD19057,Pizza,1,13.18
ITEM28963,ORD35995,Pasta,2,12.07
ITEM28964,ORD41790,Salad,3,13.19
ITEM28965,ORD28188,Salad,5,9.0
ITEM28966,ORD13833,Biryani,5,3.0
ITEM28967,ORD34873,Pasta,3,7.02
ITEM28968,ORD38901,Salad,2,11.08
ITEM28969,ORD47465,Pasta,5,6.72
ITEM28970,ORD18887,Tacos,4,12.36
ITEM28971,ORD15889,Sushi,4,5.42
ITEM28972,ORD39773,Pasta,1,13.95
ITEM28973,ORD39150,Salad,3,3.22
ITEM28974,ORD56379,Pasta,4,8.25
ITEM28975,ORD10812,Tacos,4,10.81
ITEM28976,ORD50414,Salad,5,13.08
ITEM28977,ORD56943,Pasta,5,6.09
ITEM28978,ORD45965,Sushi,3,11.09
ITEM28979,ORD16223,Biryani,1,14.59
ITEM28980,ORD25397,Burger,1,8.36
ITEM28981,ORD36555,Salad,3,14.23
ITEM28982,ORD43093,Tacos,4,13.21
ITEM28983,ORD32980,Sushi,1,11.6
ITEM28984,ORD36154,Salad,5,9.72
ITEM28985,ORD38061,Biryani,5,13.41
ITEM28986,ORD39777,Pasta,5,9.77
ITEM28987,ORD21060,Salad,1,13.32
ITEM28988,ORD53458,Pizza,4,11.34
ITEM28989,ORD58588,Sushi,2,13.89
ITEM28990,ORD16177,Sushi,1,11.95
ITEM28991,ORD50741,Sushi,4,13.62
ITEM28992,ORD12773,Sushi,4,7.42
ITEM28993,ORD22551,Salad,2,14.85
ITEM28994,ORD28053,Biryani,5,3.17
ITEM28995,ORD35113,Sushi,1,9.92
ITEM28996,ORD50722,Salad,2,14.7
ITEM28997,ORD24627,Pizza,3,3.29
ITEM28998,ORD23181,Burger,5,13.0
ITEM28999,ORD54359,Tacos,3,11.61
ITEM29000,ORD29718,Biryani,4,10.27
ITEM29001,ORD23836,Pasta,1,2.96
ITEM29002,ORD23323,Biryani,5,5.31
ITEM29003,ORD39910,Burger,5,11.61
ITEM29004,ORD47922,Sushi,2,7.0
ITEM29005,ORD12479,Pasta,5,3.78
ITEM29006,ORD37789,Tacos,2,4.82
ITEM29007,ORD18707,Pizza,4,9.14
ITEM29008,ORD17815,Sushi,1,6.03
ITEM29009,ORD48795,Sushi,2,11.97
ITEM29010,ORD24704,Sushi,2,6.07
ITEM29011,ORD34572,Biryani,5,7.17
ITEM29012,ORD55695,Salad,5,8.51
ITEM29013,ORD38224,Salad,4,12.67
ITEM29014,ORD38268,Tacos,4,13.95
ITEM29015,ORD50454,Salad,3,14.27
ITEM29016,ORD25774,Salad,3,2.75
ITEM29017,ORD24960,Tacos,3,11.44
ITEM29018,ORD42529,Pasta,3,12.63
ITEM29019,ORD40480,Sushi,2,3.61
ITEM29020,ORD21417,Sushi,5,13.7
ITEM29021,ORD55399,Tacos,3,4.95
ITEM29022,ORD26391,Burger,3,9.34
ITEM29023,ORD30474,Burger,3,14.09
ITEM29024,ORD11341,Sushi,4,12.33
ITEM29025,ORD53132,Burger,1,14.39
ITEM29026,ORD49504,Salad,4,6.35
ITEM29027,ORD15672,Sushi,5,3.17
ITEM29028,ORD54962,Sushi,1,3.69
ITEM29029,ORD33149,Pizza,5,9.77
ITEM29030,ORD20863,Tacos,5,11.08
ITEM29031,ORD58797,Salad,4,7.74
ITEM29032,ORD11708,Pasta,2,12.02
ITEM29033,ORD56927,Pasta,4,14.63
ITEM29034,ORD30607,Salad,1,11.8
ITEM29035,ORD32503,Biryani,3,5.9
ITEM29036,ORD38125,Pasta,2,6.03
ITEM29037,ORD42164,Salad,5,13.36
ITEM29038,ORD25050,Pizza,3,8.04
ITEM29039,ORD10172,Biryani,3,3.82
ITEM29040,ORD52276,Burger,4,14.86
ITEM29041,ORD18517,Burger,4,3.47
ITEM29042,ORD56526,Pizza,1,3.67
ITEM29043,ORD56020,Pasta,3,6.92
ITEM29044,ORD51657,Burger,2,10.48
ITEM29045,ORD30432,Salad,1,12.94
ITEM29046,ORD55722,Burger,1,11.67
ITEM29047,ORD31169,Pasta,5,3.59
ITEM29048,ORD29382,Biryani,2,9.65
ITEM29049,ORD44491,Tacos,1,2.61
ITEM29050,ORD42048,Pizza,2,13.14
ITEM29051,ORD47084,Tacos,5,10.39
ITEM29052,ORD23417,Biryani,4,9.08
ITEM29053,ORD34154,Tacos,1,2.7
ITEM29054,ORD56244,Sushi,4,2.86
ITEM29055,ORD31417,Burger,3,3.58
ITEM29056,ORD43358,Biryani,5,13.44
ITEM29057,ORD37282,Sushi,4,8.76
ITEM29058,ORD47397,Pizza,1,14.11
ITEM29059,ORD20582,Pizza,2,14.55
ITEM29060,ORD19854,Tacos,1,14.58
ITEM29061,ORD15170,Pasta,3,13.96
ITEM29062,ORD42206,Pasta,4,6.58
ITEM29063,ORD48668,Pizza,2,14.56
ITEM29064,ORD25449,Pizza,4,5.84
ITEM29065,ORD23604,Biryani,3,3.11
ITEM29066,ORD40708,Biryani,1,9.47
ITEM29067,ORD17910,Pizza,2,13.44
ITEM29068,ORD31673,Sushi,5,9.9
ITEM29069,ORD52258,Burger,5,10.99
ITEM29070,ORD38834,Tacos,1,11.69
ITEM29071,ORD17383,Pasta,1,14.71
ITEM29072,ORD57948,Biryani,3,11.09
ITEM29073,ORD37245,Biryani,1,10.97
ITEM29074,ORD56432,Sushi,3,2.63
ITEM29075,ORD28861,Burger,1,8.71
ITEM29076,ORD11642,Tacos,5,13.02
ITEM29077,ORD33156,Pizza,2,10.62
ITEM29078,ORD46413,Biryani,5,13.18
ITEM29079,ORD39319,Tacos,1,12.18
ITEM29080,ORD36810,Pizza,4,12.37
ITEM29081,ORD27902,Salad,4,4.77
ITEM29082,ORD43647,Pasta,4,2.72
ITEM29083,ORD30418,Salad,5,7.94
ITEM29084,ORD27244,Tacos,1,10.93
ITEM29085,ORD29538,Pasta,2,12.24
ITEM29086,ORD11359,Burger,3,7.13
ITEM29087,ORD50967,Biryani,5,6.45
ITEM29088,ORD39558,Pasta,1,4.36
ITEM29089,ORD19998,Burger,1,11.96
ITEM29090,ORD14971,Pizza,5,9.51
ITEM29091,ORD29673,Pizza,3,4.38
ITEM29092,ORD40414,Pizza,1,13.96
ITEM29093,ORD59142,Sushi,5,10.54
ITEM29094,ORD29399,Tacos,2,11.54
ITEM29095,ORD42734,Sushi,5,8.67
