payment_id,order_id,payment_method,amount,payment_date
PAY34512,ORD50819,Debit Card,13.61,2025-04-27 13:24:37
PAY34513,ORD56186,UPI,41.0,2024-12-03 18:12:06
PAY34514,ORD39359,Net Banking,7.67,2024-09-04 18:19:36
PAY34515,ORD23891,Cash,47.54,2025-01-29 15:34:42
PAY34516,ORD52097,Debit Card,9.62,2024-11-21 02:32:24
PAY34517,ORD29693,Cash,31.37,2025-01-09 02:41:09
PAY34518,ORD19234,Cash,25.02,2024-12-08 15:30:22
PAY34519,ORD32044,Debit Card,18.64,2024-10-27 15:45:41
PAY34520,ORD24603,Net Banking,37.72,2025-01-23 01:34:45
PAY34521,ORD37015,Credit Card,42.52,2024-08-08 18:53:04
PAY34522,ORD24963,Credit Card,19.19,2024-07-24 08:27:03
PAY34523,ORD10312,Cash,41.57,2024-11-18 07:05:00
PAY34524,ORD17231,Credit Card,47.43,2024-10-30 09:26:17
PAY34525,ORD41392,Net Banking,15.66,2025-04-21 02:40:13
PAY34526,ORD38725,UPI,28.4,2024-12-16 15:00:17
PAY34527,ORD12557,Credit Card,43.74,2024-07-13 20:39:52
PAY34528,ORD20330,Cash,26.07,2024-08-02 08:14:06
PAY34529,ORD46635,Debit Card,11.08,2025-01-20 19:32:38
PAY34530,ORD26124,Debit Card,34.22,2024-10-25 04:08:07
PAY34531,ORD25460,Debit Card,30.28,2025-02-22 11:53:58
PAY34532,ORD55266,Net Banking,33.04,2025-06-23 22:56:46
PAY34533,ORD36009,UPI,33.23,2025-04-13 10:55:05
PAY34534,ORD20180,UPI,39.88,2024-08-06 14:21:35
PAY34535,ORD13938,Credit Card,26.14,2024-08-29 14:57:31
PAY34536,ORD43173,UPI,14.66,2025-01-25 00:49:27
PAY34537,ORD19087,Cash,28.16,2025-03-10 07:16:30
PAY34538,ORD44500,UPI,39.05,2025-04-27 08:57:08
PAY34539,ORD36906,Credit Card,49.73,2025-06-20 07:55:09
PAY34540,ORD31343,Net Banking,13.15,2025-06-26 21:52:34
PAY34541,ORD20109,UPI,28.29,2024-10-30 09:18:38
PAY34542,ORD47231,Debit Card,18.76,2025-03-17 06:45:49
PAY34543,ORD37322,Net Banking,45.99,2025-01-28 09:58:11
PAY34544,ORD17972,UPI,41.37,2024-12-09 18:02:36
PAY34545,ORD53002,Debit Card,34.25,2024-11-27 22:35:33
PAY34546,ORD56115,Net Banking,38.36,2025-03-01 21:32:18
PAY34547,ORD33688,Debit Card,38.19,2025-03-19 03:21:23
PAY34548,ORD57195,Credit Card,38.11,2025-05-17 21:23:11
PAY34549,ORD10050,UPI,17.25,2025-01-01 22:59:50
PAY34550,ORD33086,Credit Card,34.17,2024-06-30 16:23:06
PAY34551,ORD20762,Debit Card,36.17,2024-10-01 17:25:21
PAY34552,ORD10441,Credit Card,36.29,2025-03-28 04:13:10
PAY34553,ORD29652,Net Banking,36.29,2024-10-11 20:28:10
PAY34554,ORD54784,Credit Card,37.44,2025-04-16 17:30:45
PAY34555,ORD27069,Net Banking,37.11,2024-11-08 00:53:57
PAY34556,ORD41258,Cash,48.97,2024-10-07 01:12:08
PAY34557,ORD33254,Credit Card,42.41,2025-02-14 20:03:06
PAY34558,ORD50134,Net Banking,35.45,2025-06-25 16:52:09
PAY34559,ORD53642,Debit Card,15.65,2024-08-06 11:51:02
PAY34560,ORD46913,Credit Card,42.55,2024-10-02 23:10:55
PAY34561,ORD33249,Debit Card,39.09,2025-01-19 07:17:06
PAY34562,ORD18599,Debit Card,21.62,2024-08-06 05:14:16
PAY34563,ORD51603,Debit Card,13.19,2025-05-17 13:59:05
PAY34564,ORD33693,Cash,49.11,2025-01-22 10:47:15
PAY34565,ORD46875,Cash,26.93,2025-03-05 13:19:15
PAY34566,ORD12021,Net Banking,20.16,2024-09-22 00:05:44
PAY34567,ORD54579,Credit Card,25.91,2024-07-13 21:26:14
PAY34568,ORD35961,Cash,31.01,2025-04-12 19:13:58
PAY34569,ORD18350,Cash,43.16,2025-01-22 14:41:16
PAY34570,ORD25611,Cash,13.25,2024-09-09 04:30:04
PAY34571,ORD26764,Net Banking,5.67,2024-10-16 10:17:54
PAY34572,ORD15725,Credit Card,17.02,2025-06-21 01:48:30
PAY34573,ORD47841,Net Banking,48.5,2025-03-15 10:58:39
PAY34574,ORD36140,Cash,34.22,2025-01-03 09:52:10
PAY34575,ORD46197,Debit Card,39.6,2024-07-06 21:22:47
PAY34576,ORD15925,Cash,8.51,2024-12-09 03:33:56
PAY34577,ORD38795,Cash,39.84,2025-05-22 19:11:52
PAY34578,ORD29074,Net Banking,10.08,2025-02-20 22:28:57
PAY34579,ORD37780,Net Banking,5.6,2024-11-22 16:56:39
PAY34580,ORD44592,Debit Card,11.29,2025-05-12 00:05:51
PAY34581,ORD30577,UPI,42.8,2024-11-15 05:11:24
PAY34582,ORD12554,UPI,9.34,2024-08-30 18:56:02
PAY34583,ORD42352,Credit Card,25.78,2025-01-23 18:40:23
PAY34584,ORD49291,Debit Card,48.5,2024-10-01 06:29:43
PAY34585,ORD33515,Debit Card,29.93,2025-02-13 13:02:32
PAY34586,ORD19953,UPI,11.72,2024-10-11 05:47:03
PAY34587,ORD13117,Debit Card,10.68,2025-04-25 18:52:42
PAY34588,ORD20236,Debit Card,31.92,2025-04-18 19:27:38
PAY34589,ORD49168,Debit Card,19.71,2024-10-19 22:34:28
PAY34590,ORD28248,UPI,23.67,2025-04-26 10:21:49
PAY34591,ORD40758,UPI,33.67,2025-06-06 23:40:59
PAY34592,ORD18695,UPI,45.18,2025-06-01 17:21:05
PAY34593,ORD45142,Cash,14.19,2025-01-17 12:13:06
PAY34594,ORD48214,UPI,43.85,2025-03-08 21:35:44
PAY34595,ORD21775,Net Banking,6.65,2025-06-24 05:33:52
PAY34596,ORD19748,Debit Card,23.37,2024-10-28 15:17:45
PAY34597,ORD51253,Debit Card,42.83,2025-03-16 14:41:41
PAY34598,ORD20434,Debit Card,45.59,2024-08-01 00:15:18
PAY34599,ORD17943,Net Banking,38.32,2024-10-10 16:16:34
PAY34600,ORD29721,Debit Card,5.29,2024-11-26 12:35:25
PAY34601,ORD56903,Credit Card,42.78,2025-02-28 15:45:10
PAY34602,ORD26763,UPI,20.42,2025-01-26 00:32:38
PAY34603,ORD54971,UPI,11.58,2024-11-17 08:25:06
PAY34604,ORD15334,Cash,16.62,2024-10-04 03:12:11
PAY34605,ORD18076,Cash,44.82,2025-03-05 15:50:50
PAY34606,ORD43789,Debit Card,39.71,2025-03-02 17:35:15
PAY34607,ORD32639,Net Banking,26.79,2025-03-28 15:35:36
PAY34608,ORD34589,Cash,26.81,2024-08-30 02:44:33
PAY34609,ORD38646,Net Banking,8.04,2025-06-05 15:49:55
PAY34610,ORD18135,Credit Card,44.57,2025-05-31 06:09:00
PAY34611,ORD19292,Credit Card,8.59,2025-04-01 16:54:04
PAY34612,ORD57235,Cash,18.49,2025-03-20 18:10:57
PAY34613,ORD12818,Cash,47.52,2025-01-19 05:37:57
PAY34614,ORD52861,Credit Card,41.08,2024-11-07 03:44:58
PAY34615,ORD42900,UPI,10.0,2025-01-19 18:37:38
PAY34616,ORD56501,Credit Card,17.11,2025-03-28 21:45:50
PAY34617,ORD41413,Cash,30.14,2025-02-28 17:01:28
PAY34618,ORD46694,Cash,32.17,2024-07-14 05:44:00
PAY34619,ORD36516,Net Banking,19.56,2024-10-23 21:44:40
PAY34620,ORD34810,Net Banking,31.9,2025-05-15 19:20:08
PAY34621,ORD58922,Credit Card,18.13,2025-01-02 20:34:00
PAY34622,ORD14260,UPI,48.42,2025-06-15 20:15:58
PAY34623,ORD32588,Debit Card,23.23,2025-03-29 13:20:00
PAY34624,ORD55897,UPI,32.22,2024-08-15 00:33:09
PAY34625,ORD48498,Credit Card,28.15,2024-12-13 20:10:08
PAY34626,ORD24821,Debit Card,28.67,2024-07-25 16:23:18
PAY34627,ORD56105,Net Banking,43.69,2024-11-17 15:48:16
PAY34628,ORD37169,Cash,38.75,2024-11-15 18:43:36
PAY34629,ORD49164,Debit Card,20.03,2025-03-26 15:30:27
PAY34630,ORD49819,Net Banking,24.02,2024-12-20 12:14:07
PAY34631,ORD39041,Debit Card,40.45,2024-11-02 06:24:32
PAY34632,ORD33326,UPI,27.92,2025-06-26 19:55:01
PAY34633,ORD45756,Net Banking,13.06,2025-05-01 03:10:46
PAY34634,ORD34439,Debit Card,20.97,2025-04-24 11:50:35
PAY34635,ORD24631,Debit Card,13.85,2024-11-29 16:12:16
PAY34636,ORD47851,UPI,44.84,2025-01-08 18:06:00
PAY34637,ORD12397,Credit Card,6.19,2025-02-24 01:19:11
PAY34638,ORD16832,UPI,45.0,2024-07-15 02:45:38
PAY34639,ORD41532,Cash,35.79,2025-03-11 01:16:30
PAY34640,ORD38089,Net Banking,32.35,2024-09-24 09:45:13
PAY34641,ORD40901,Cash,21.83,2024-12-11 01:17:51
PAY34642,ORD26864,Debit Card,48.27,2025-01-01 14:40:18
PAY34643,ORD54790,UPI,37.09,2024-12-04 10:27:12
PAY34644,ORD47311,UPI,9.53,2025-02-04 22:24:47
PAY34645,ORD21106,Credit Card,26.91,2024-09-16 11:14:30
PAY34646,ORD51282,Cash,40.5,2025-02-05 05:05:39
PAY34647,ORD11894,UPI,13.45,2024-09-02 12:14:32
PAY34648,ORD27007,Credit Card,45.07,2024-12-26 08:10:42
PAY34649,ORD36661,UPI,48.14,2025-03-09 03:11:38
PAY34650,ORD57023,Net Banking,7.48,2025-05-16 08:51:04
PAY34651,ORD12284,Cash,34.18,2024-11-15 19:00:56
PAY34652,ORD50235,Cash,16.23,2025-02-12 06:10:50
PAY34653,ORD55038,UPI,42.91,2025-02-17 13:13:34
PAY34654,ORD34214,UPI,8.68,2025-05-09 15:31:33
PAY34655,ORD10372,Cash,30.18,2025-06-23 15:10:10
PAY34656,ORD14677,Net Banking,28.65,2025-02-26 02:02:59
PAY34657,ORD50134,Credit Card,31.46,2025-03-18 03:54:21
PAY34658,ORD22170,Net Banking,46.2,2024-12-18 04:14:49
PAY34659,ORD38336,UPI,31.43,2025-01-08 17:42:11
PAY34660,ORD39565,Debit Card,33.33,2025-01-24 14:53:54
PAY34661,ORD13427,Net Banking,11.32,2025-05-17 05:09:26
PAY34662,ORD19673,Credit Card,44.28,2024-08-17 01:44:56
PAY34663,ORD45253,Debit Card,9.91,2025-06-08 09:10:34
PAY34664,ORD55260,UPI,48.64,2024-12-23 19:04:24
PAY34665,ORD30490,Debit Card,5.24,2024-08-30 05:01:27
PAY34666,ORD48655,Net Banking,44.21,2024-07-31 09:44:16
PAY34667,ORD58330,UPI,14.59,2025-05-29 06:51:58
PAY34668,ORD54719,UPI,5.19,2024-11-22 13:08:07
PAY34669,ORD43201,UPI,8.04,2024-12-13 07:21:46
PAY34670,ORD39472,Debit Card,10.87,2024-07-22 07:36:34
PAY34671,ORD13299,Cash,10.08,2025-04-06 00:49:33
PAY34672,ORD17418,Credit Card,10.24,2024-09-25 02:21:33
PAY34673,ORD42505,Debit Card,46.37,2025-06-28 14:25:58
PAY34674,ORD29424,Cash,8.54,2024-11-18 20:15:46
PAY34675,ORD26839,Debit Card,28.97,2024-07-14 11:55:17
PAY34676,ORD35722,Credit Card,21.76,2024-10-16 17:20:21
PAY34677,ORD27564,Credit Card,36.47,2025-06-22 09:17:00
PAY34678,ORD46148,Debit Card,18.41,2024-08-30 09:24:44
PAY34679,ORD29256,UPI,35.84,2025-05-16 01:05:45
PAY34680,ORD34422,UPI,28.67,2025-04-16 19:24:43
PAY34681,ORD52649,UPI,7.11,2025-01-25 22:29:51
PAY34682,ORD49441,Debit Card,32.7,2025-06-02 14:07:18
PAY34683,ORD59503,Credit Card,14.67,2024-08-12 04:07:41
PAY34684,ORD30788,Credit Card,49.65,2025-02-27 18:17:35
PAY34685,ORD35272,UPI,32.97,2024-11-10 16:23:25
PAY34686,ORD26962,Cash,48.17,2024-09-17 13:17:31
PAY34687,ORD21709,Net Banking,36.61,2025-04-28 06:03:11
PAY34688,ORD45530,Net Banking,14.4,2025-05-17 16:07:50
PAY34689,ORD22590,UPI,20.68,2025-02-16 11:09:58
PAY34690,ORD36494,Net Banking,40.07,2024-08-01 17:44:26
PAY34691,ORD44955,UPI,41.69,2025-03-06 15:54:39
PAY34692,ORD37143,Credit Card,47.25,2024-10-13 21:16:42
PAY34693,ORD37847,UPI,31.41,2025-06-06 02:04:21
PAY34694,ORD21042,Debit Card,13.16,2025-02-10 14:34:07
PAY34695,ORD20616,UPI,7.97,2025-02-28 08:53:22
PAY34696,ORD53210,Net Banking,49.72,2025-01-26 19:35:21
PAY34697,ORD20949,Net Banking,43.15,2025-02-08 10:24:08
PAY34698,ORD10367,UPI,44.83,2024-10-26 16:57:34
PAY34699,ORD42131,UPI,41.11,2025-06-02 15:04:07
PAY34700,ORD41908,Net Banking,49.52,2024-08-02 20:53:52
PAY34701,ORD37765,UPI,39.75,2024-09-29 02:23:45
PAY34702,ORD22999,Net Banking,39.63,2025-02-11 02:32:46
PAY34703,ORD18429,UPI,19.73,2024-07-30 06:34:25
PAY34704,ORD37472,Net Banking,29.43,2025-06-19 14:14:15
PAY34705,ORD44728,Net Banking,30.94,2025-04-03 19:03:28
PAY34706,ORD10598,Net Banking,31.95,2024-11-25 14:46:10
PAY34707,ORD24927,Debit Card,35.1,2025-02-15 10:11:37
PAY34708,ORD28683,Credit Card,33.53,2024-10-28 22:49:22
PAY34709,ORD42336,UPI,12.63,2024-08-07 23:49:36
PAY34710,ORD38073,Debit Card,29.75,2025-06-13 05:56:55
PAY34711,ORD17304,UPI,26.97,2024-10-26 09:04:26
PAY34712,ORD29529,Credit Card,8.9,2024-08-17 17:37:41
PAY34713,ORD52604,Net Banking,24.32,2024-12-08 05:10:21
PAY34714,ORD27265,Net Banking,37.83,2025-06-26 08:23:06
PAY34715,ORD30838,Credit Card,40.22,2024-11-08 10:57:59
PAY34716,ORD10774,Debit Card,25.2,2025-06-15 19:32:44
PAY34717,ORD16730,Net Banking,5.93,2025-05-18 21:59:36
PAY34718,ORD31454,Net Banking,11.43,2024-11-20 23:29:54
PAY34719,ORD55283,Net Banking,7.77,2025-01-20 07:13:13
PAY34720,ORD17437,Net Banking,46.2,2025-03-17 04:29:51
PAY34721,ORD59443,Net Banking,47.65,2025-04-12 17:51:40
PAY34722,ORD22658,Cash,34.4,2024-09-12 06:42:30
PAY34723,ORD53180,UPI,27.11,2024-10-28 06:23:47
PAY34724,ORD48403,UPI,23.42,2024-08-12 13:55:23
PAY34725,ORD37400,Credit Card,26.3,2025-05-12 08:56:18
PAY34726,ORD18395,Net Banking,29.36,2025-04-29 04:46:11
PAY34727,ORD35798,Credit Card,24.23,2024-11-21 05:54:54
PAY34728,ORD42759,UPI,32.33,2025-03-09 14:57:06
PAY34729,ORD13812,Net Banking,33.36,2024-08-11 12:08:50
PAY34730,ORD44262,Debit Card,49.31,2024-11-13 02:49:44
PAY34731,ORD49692,UPI,42.2,2024-07-17 03:58:38
PAY34732,ORD54206,Net Banking,34.57,2024-12-03 04:46:44
PAY34733,ORD24238,Credit Card,38.69,2024-10-06 22:12:29
PAY34734,ORD21904,Cash,26.18,2024-11-28 07:38:58
PAY34735,ORD11088,Debit Card,11.46,2024-10-24 22:34:05
PAY34736,ORD44952,Debit Card,7.34,2024-10-02 22:21:38
PAY34737,ORD36529,Credit Card,48.45,2024-12-01 10:14:24
PAY34738,ORD14194,Debit Card,45.7,2024-07-14 14:03:36
PAY34739,ORD51484,UPI,29.33,2025-01-10 00:41:06
PAY34740,ORD49885,Debit Card,18.07,2025-06-09 06:27:29
PAY34741,ORD15665,Credit Card,6.73,2024-09-16 16:41:38
PAY34742,ORD33749,Credit Card,27.64,2025-06-10 03:11:01
PAY34743,ORD49181,Debit Card,48.96,2025-05-08 05:34:31
PAY34744,ORD20293,Cash,26.07,2025-01-01 21:30:23
PAY34745,ORD53723,Credit Card,16.76,2024-10-25 23:35:07
PAY34746,ORD41227,Credit Card,37.38,2024-09-22 23:10:06
PAY34747,ORD55769,Cash,46.22,2025-02-10 15:33:06
PAY34748,ORD29857,Debit Card,26.98,2024-10-19 04:59:45
PAY34749,ORD28128,UPI,19.71,2024-11-07 04:58:05
PAY34750,ORD39439,Credit Card,30.75,2025-04-20 21:16:52
PAY34751,ORD44844,Debit Card,14.83,2024-07-31 18:47:07
PAY34752,ORD47118,Credit Card,31.85,2024-10-30 00:08:20
PAY34753,ORD25978,Net Banking,33.13,2024-08-01 06:43:40
PAY34754,ORD51599,Debit Card,7.97,2024-07-05 03:10:16
PAY34755,ORD42518,Net Banking,21.39,2024-11-15 01:15:38
PAY34756,ORD49449,Debit Card,39.44,2025-03-21 11:35:14
PAY34757,ORD14999,Credit Card,20.24,2024-12-03 08:50:15
PAY34758,ORD32674,Cash,11.78,2024-12-23 19:38:41
PAY34759,ORD13430,Net Banking,16.34,2024-12-28 05:54:54
PAY34760,ORD45072,UPI,24.04,2024-12-05 21:27:40
PAY34761,ORD36546,Net Banking,24.14,2024-09-29 01:44:02
PAY34762,ORD43055,UPI,28.19,2025-05-15 03:37:23
PAY34763,ORD34188,Credit Card,36.85,2024-10-09 06:51:47
PAY34764,ORD15178,Cash,40.44,2025-01-29 07:02:51
PAY34765,ORD23702,Cash,41.72,2024-12-27 12:35:12
PAY34766,ORD21866,Debit Card,34.14,2025-02-21 22:28:03
PAY34767,ORD59833,Debit Card,8.07,2024-10-09 12:19:56
PAY34768,ORD24034,UPI,21.57,2024-11-03 11:20:16
PAY34769,ORD41648,Credit Card,8.94,2025-06-26 05:22:21
PAY34770,ORD37300,Debit Card,14.97,2024-12-10 19:39:05
PAY34771,ORD54340,Cash,19.34,2024-06-29 17:42:32
PAY34772,ORD56604,Credit Card,6.46,2024-09-15 20:12:00
PAY34773,ORD10872,UPI,40.24,2025-02-05 03:34:11
PAY34774,ORD50767,Net Banking,15.09,2025-03-23 03:31:02
PAY34775,ORD56632,UPI,46.61,2025-03-13 02:33:09
PAY34776,ORD10650,Debit Card,12.99,2024-08-12 22:01:40
PAY34777,ORD38696,Cash,9.79,2024-11-22 12:59:21
PAY34778,ORD43707,Net Banking,39.15,2024-09-18 09:53:07
PAY34779,ORD44120,Cash,38.58,2025-01-07 21:25:08
PAY34780,ORD15451,Cash,45.35,2024-07-15 02:11:47
PAY34781,ORD42757,Cash,49.43,2024-07-02 06:05:15
PAY34782,ORD30638,Cash,43.14,2024-08-02 23:36:21
PAY34783,ORD46672,Net Banking,20.3,2025-02-15 16:10:12
PAY34784,ORD35237,UPI,6.07,2025-03-05 00:42:25
PAY34785,ORD25643,Net Banking,45.55,2025-06-23 21:46:26
PAY34786,ORD59233,Net Banking,38.63,2025-03-25 11:55:54
PAY34787,ORD49103,Credit Card,12.12,2024-11-04 19:19:34
PAY34788,ORD50621,Net Banking,25.63,2025-01-10 19:42:44
PAY34789,ORD46626,Credit Card,43.96,2024-10-21 06:25:26
PAY34790,ORD19455,Net Banking,48.37,2025-01-07 02:17:19
PAY34791,ORD32484,Net Banking,28.64,2024-09-20 17:37:47
PAY34792,ORD41122,Credit Card,47.79,2024-08-10 10:10:58
PAY34793,ORD38839,UPI,31.4,2024-08-22 10:19:48
PAY34794,ORD10685,Cash,49.73,2024-11-16 12:21:43
PAY34795,ORD43973,Credit Card,25.73,2024-08-16 16:12:10
PAY34796,ORD42568,UPI,33.79,2024-08-28 01:10:50
PAY34797,ORD53477,Cash,37.0,2024-10-23 22:21:26
PAY34798,ORD46875,Cash,24.91,2024-08-16 09:26:38
PAY34799,ORD54106,Cash,22.27,2025-03-09 04:58:04
PAY34800,ORD43662,UPI,30.43,2025-03-14 07:59:04
PAY34801,ORD30859,Net Banking,10.36,2025-05-15 18:46:17
PAY34802,ORD48013,UPI,40.41,2024-07-05 12:53:17
PAY34803,ORD12144,Cash,12.9,2025-03-19 07:57:15
PAY34804,ORD53832,Debit Card,38.27,2024-12-27 16:04:51
PAY34805,ORD37750,Debit Card,40.27,2025-05-19 10:45:00
PAY34806,ORD59717,Net Banking,31.19,2024-09-24 17:43:50
PAY34807,ORD37752,Cash,28.83,2024-10-01 17:03:49
PAY34808,ORD38318,Credit Card,28.68,2024-12-28 06:26:11
PAY34809,ORD38638,Debit Card,15.79,2024-10-07 02:40:38
PAY34810,ORD53880,UPI,46.38,2025-06-01 15:26:22
PAY34811,ORD16741,Cash,18.26,2025-04-19 20:34:44
PAY34812,ORD42459,Cash,31.68,2024-12-09 17:05:59
PAY34813,ORD41551,Credit Card,24.35,2024-07-04 20:01:54
PAY34814,ORD53362,Net Banking,19.38,2024-11-30 16:08:35
PAY34815,ORD57149,Credit Card,39.46,2025-02-08 09:43:42
PAY34816,ORD50163,Cash,10.94,2025-04-21 02:28:54
PAY34817,ORD50051,Credit Card,6.19,2024-09-21 19:35:56
PAY34818,ORD42181,Net Banking,41.04,2025-03-04 01:00:45
PAY34819,ORD23052,Credit Card,21.69,2025-02-07 04:58:04
PAY34820,ORD43150,Debit Card,32.95,2024-09-14 18:20:10
PAY34821,ORD22621,Debit Card,28.63,2024-07-01 02:06:31
PAY34822,ORD13820,Cash,6.45,2024-12-07 15:44:18
PAY34823,ORD41992,Debit Card,34.33,2024-12-29 07:05:55
PAY34824,ORD58136,Net Banking,13.01,2025-03-19 23:43:17
PAY34825,ORD22881,Debit Card,6.66,2024-11-17 11:17:39
PAY34826,ORD22446,Cash,9.94,2024-12-19 18:27:30
PAY34827,ORD33488,Net Banking,7.76,2024-11-20 23:21:21
PAY34828,ORD44994,UPI,6.77,2024-07-29 03:08:51
PAY34829,ORD49543,Debit Card,14.3,2024-08-10 00:26:53
PAY34830,ORD25441,Debit Card,16.9,2024-08-18 15:39:45
PAY34831,ORD58229,Credit Card,36.66,2025-04-17 20:11:30
PAY34832,ORD21963,Cash,32.44,2025-05-30 07:36:10
PAY34833,ORD20945,Cash,43.56,2024-09-29 21:39:14
PAY34834,ORD58499,Debit Card,39.47,2025-05-04 15:23:06
PAY34835,ORD34936,Debit Card,15.86,2025-04-25 09:48:31
PAY34836,ORD12550,Debit Card,34.39,2024-10-15 12:15:01
PAY34837,ORD50046,Cash,40.53,2024-09-07 06:37:33
PAY34838,ORD44562,UPI,42.67,2024-10-26 13:51:24
PAY34839,ORD54109,UPI,24.04,2025-05-16 11:25:07
PAY34840,ORD36732,Net Banking,13.79,2025-04-24 23:56:56
PAY34841,ORD10382,Debit Card,41.49,2024-10-22 11:39:43
PAY34842,ORD58025,Debit Card,7.54,2024-06-30 02:57:56
PAY34843,ORD59199,Net Banking,48.56,2025-03-03 10:19:05
PAY34844,ORD52138,UPI,34.7,2025-01-01 23:52:07
PAY34845,ORD12838,Net Banking,21.06,2024-11-01 19:34:19
PAY34846,ORD59539,Credit Card,38.14,2024-10-11 22:06:07
PAY34847,ORD35930,Debit Card,35.71,2025-06-15 14:00:04
PAY34848,ORD44884,Net Banking,23.44,2024-08-11 07:40:30
PAY34849,ORD12865,Debit Card,34.48,2025-02-22 14:14:50
PAY34850,ORD50586,Credit Card,46.17,2024-11-30 15:18:00
PAY34851,ORD40840,Cash,27.92,2025-05-09 19:37:06
PAY34852,ORD33321,Cash,16.82,2024-09-04 10:11:26
PAY34853,ORD48522,Credit Card,26.29,2024-12-25 12:32:55
PAY34854,ORD49632,UPI,29.98,2025-03-29 10:34:54
PAY34855,ORD27500,Net Banking,5.46,2024-08-28 16:36:31
PAY34856,ORD11897,UPI,32.3,2024-09-13 05:14:58
PAY34857,ORD37535,Debit Card,14.32,2024-12-07 16:35:52
PAY34858,ORD37963,Credit Card,5.86,2025-02-07 00:40:55
PAY34859,ORD39111,Credit Card,47.94,2025-03-10 14:18:39
PAY34860,ORD57684,Cash,36.87,2024-08-05 05:14:16
PAY34861,ORD53668,Cash,33.16,2025-02-02 12:12:07
PAY34862,ORD46786,Cash,15.75,2024-12-24 10:27:46
PAY34863,ORD31127,UPI,38.66,2024-12-29 07:11:04
PAY34864,ORD57905,Credit Card,15.71,2025-04-02 03:07:13
PAY34865,ORD40203,Credit Card,18.84,2024-08-26 13:37:23
PAY34866,ORD21217,Credit Card,13.56,2025-05-26 09:47:53
PAY34867,ORD22158,Debit Card,49.85,2024-11-13 04:32:51
PAY34868,ORD19252,Cash,32.01,2024-12-31 13:53:36
PAY34869,ORD13473,Cash,13.69,2024-08-20 21:19:04
PAY34870,ORD39245,UPI,24.85,2024-06-29 00:18:16
PAY34871,ORD10639,Credit Card,19.22,2024-07-26 22:27:59
PAY34872,ORD51588,Net Banking,30.04,2024-11-17 05:34:59
PAY34873,ORD37317,UPI,31.57,2024-09-02 15:43:47
PAY34874,ORD10342,Debit Card,23.48,2024-12-24 12:30:37
PAY34875,ORD38898,Debit Card,36.59,2024-12-20 02:09:10
PAY34876,ORD34595,UPI,18.06,2024-08-08 18:20:32
PAY34877,ORD49605,Net Banking,49.96,2024-09-18 02:22:33
PAY34878,ORD41367,Cash,19.78,2025-04-21 14:16:54
PAY34879,ORD29870,Credit Card,31.86,2024-08-12 05:10:15
PAY34880,ORD40147,Net Banking,20.29,2024-07-14 04:35:55
PAY34881,ORD35230,Cash,22.37,2024-12-19 19:03:06
PAY34882,ORD32399,Net Banking,9.37,2024-12-18 00:10:35
PAY34883,ORD33869,Debit Card,28.1,2024-09-24 05:52:11
PAY34884,ORD10387,Credit Card,22.84,2024-08-04 15:48:02
PAY34885,ORD17430,Debit Card,27.24,2024-11-11 13:56:54
PAY34886,ORD23250,Cash,5.59,2025-03-13 07:49:07
PAY34887,ORD37446,Cash,40.21,2024-11-27 15:42:26
PAY34888,ORD39742,Debit Card,36.28,2024-11-27 11:27:37
PAY34889,ORD33968,Credit Card,42.23,2025-06-19 00:50:16
PAY34890,ORD15491,Credit Card,33.21,2025-03-22 22:42:26
PAY34891,ORD30201,Debit Card,28.86,2025-06-04 03:29:46
PAY34892,ORD45017,Net Banking,18.45,2024-10-09 00:33:07
PAY34893,ORD12394,Cash,19.09,2025-05-13 17:55:04
PAY34894,ORD51342,Credit Card,16.99,2024-07-23 10:00:26
PAY34895,ORD14943,Credit Card,16.33,2025-01-18 23:14:58
PAY34896,ORD46610,Credit Card,29.9,2024-12-24 16:56:58
PAY34897,ORD17358,Credit Card,44.01,2024-10-24 12:44:35
PAY34898,ORD37281,Cash,14.59,2024-07-01 07:11:31
PAY34899,ORD35788,Credit Card,17.99,2025-01-16 17:03:27
PAY34900,ORD25225,Cash,11.73,2025-02-28 22:49:24
PAY34901,ORD56713,Credit Card,28.23,2024-09-01 18:32:04
PAY34902,ORD21770,Debit Card,40.74,2024-10-18 03:23:02
PAY34903,ORD10697,Credit Card,23.33,2025-03-05 06:58:59
PAY34904,ORD54299,UPI,10.96,2024-07-20 07:24:16
PAY34905,ORD18452,Credit Card,43.24,2025-05-27 18:02:41
PAY34906,ORD15271,Debit Card,28.95,2024-12-03 09:20:50
PAY34907,ORD38148,Credit Card,14.93,2024-09-07 09:15:04
PAY34908,ORD15308,Credit Card,14.66,2024-08-18 00:07:20
PAY34909,ORD49103,Net Banking,46.25,2025-06-12 06:25:41
PAY34910,ORD14854,Debit Card,8.04,2025-01-20 08:56:22
PAY34911,ORD39350,Debit Card,29.47,2025-02-03 04:49:33
PAY34912,ORD54872,Net Banking,22.55,2025-06-29 01:16:42
PAY34913,ORD33308,Debit Card,44.6,2024-08-28 07:22:00
PAY34914,ORD48070,Cash,49.28,2025-05-28 23:34:52
PAY34915,ORD47171,Debit Card,22.6,2024-07-26 21:31:50
PAY34916,ORD52407,Credit Card,7.74,2025-05-28 03:48:04
PAY34917,ORD55701,UPI,22.2,2025-05-29 23:35:37
PAY34918,ORD21705,Cash,44.9,2025-02-11 00:21:44
PAY34919,ORD33511,Debit Card,34.24,2024-12-12 01:43:23
